Groupid,Id,Matchid,Matchtype,Assists,Boosts,Damagedealt,Headshotkills,Heals,Is Duo,Is Squad,Kills,Killstreaks,Longestkill,Matchduration,Matchkillrank,Matchtypeint,Maxplace,Numenemiesknocked,Numgroups,Overallkillrank,Overallwinbasedrank,Revives,Ridedistance,Swimdistance,Teamkills,Vehicledestroys,Walkdistance,Weaponsacquired,Winplaceperc,Ln Damage Dealt,Ln Match Kill Rank,Ln Win Place Perc,Ln Win Place Perc
c622796c01e630,40539ed63f9e17,aae45bf165d254,solo,0,2,383.1,2,1,0,0,3,1,45.25,"1,402",9,1,99,0,99,"1,578","1,451",0,0,0,0,0,247.9,3,0.5102,5.948296052,2.197224577,-0.672952473,-0.672952473
0f9fd5f5626b3c,edbc96cff51c77,6cb0a6006d327f,solo,0,3,300,2,3,0,0,3,1,31.91,"1,380",10,1,96,0,94,0,0,0,0,0,0,0,1594,3,0.7789,5.703782475,2.302585093,-0.249872611,-0.249872611
b9c57b41ac8166,3012ca96a24a76,4a21a72e11c7de,solo,0,4,175,2,1,0,0,2,1,45.31,"1,431",18,1,98,0,98,"1,032","1,513",0,111.2,81.74,0,0,1842,5,0.8454,5.164785974,2.890371758,-0.167945391,-0.167945391
d5f6f02b83a4e7,5825742c05b9fd,ad37c9849e12d5,solo,0,4,704.3,2,3,0,0,6,1,105.6,"1,826",3,1,97,0,95,0,0,0,4689,0,0,0,1569,10,0.9896,6.557204402,1.098612289,-0.010454458,-0.010454458
b808777f931b7b,a3828e9db8f196,07d2f3fe3d4c8e,solo,0,5,353.8,2,1,0,0,3,1,91.1,"1,392",5,1,96,0,94,0,0,0,0,0,0,0,2723,5,0.9895,5.868731782,1.609437912,-0.010555514,-0.010555514
53ba00c48d0b7d,615832aed0b65c,41fecc73294abc,solo,0,6,591.4,2,1,0,0,7,1,74,"1,368",2,1,98,0,97,"1,091","1,506",0,0,0,0,0,2392,5,1,6.382492607,0.693147181,0,0
a96cca4421aab1,f40c22a15892fe,21b27cb24d3c3b,solo,0,7,679.9,2,4,0,0,5,1,86.44,"1,401",4,1,95,0,92,0,0,0,550.1,0,0,0,2870,4,0.8723,6.521945729,1.386294361,-0.136621878,-0.136621878
2705c74d15dd0c,4d080f4d9a9cc4,5c8800f1ca80d3,solo,0,3,556.3,3,0,0,0,5,1,350.4,"1,895",2,1,98,0,97,"1,556","1,505",0,1271,0,0,0,2626,3,0.8041,6.321307717,0.693147181,-0.218031639,-0.218031639
54d85eeb7829a8,6408d5e108587e,aa516e44e584ab,solo,0,4,314.5,3,3,0,0,3,1,144.4,"1,378",8,1,97,0,96,0,0,0,0,0,0,0,2539,6,0.8333,5.750984076,2.079441542,-0.182361558,-0.182361558
0af48a773dd513,e95cb7f16e6743,bb10c5af92df30,solo,0,4,460.3,3,10,0,0,4,1,83.86,"1,421",4,1,92,0,89,0,0,0,0,0,0,0,2999,4,0.8681,6.131878451,1.386294361,-0.141448364,-0.141448364
2b1f2758295b77,437d6b82fffe23,95428db18d1c92,solo,0,11,663.7,3,2,0,0,7,1,67.22,"1,391",1,1,96,0,93,0,0,0,0,0,0,0,2385,10,0.9684,6.49783024,0,-0.032110054,-0.032110054
8d02f7713c9159,eb7d14009cfb4f,9f693a706723ae,solo,0,8,898.6,4,7,0,0,8,1,106.1,"1,363",1,1,94,0,94,0,0,0,0,0,0,0,2725,7,0.9785,6.800837997,0,-0.021734492,-0.021734492
29179fe9ba1629,d5b0c394a4d918,14cdc9c4f1bc24,solo,0,0,150.1,0,0,0,0,2,2,9.855,"1,290",26,1,97,0,94,"1,532","1,458",0,0,0,0,0,18.82,1,0.0729,5.011301739,3.258096538,-2.61866664,-2.61866664
03227bd446a48f,b41350d390584c,e56d49b700d152,solo,0,0,225.8,0,0,0,0,2,2,44.59,"1,381",18,1,90,0,88,0,0,0,0,0,0,0,657.7,3,0.6292,5.419649652,2.890371758,-0.463306108,-0.463306108
325039bd5dad13,139978eea646c4,c6e91c362490b8,solo,0,1,250,0,1,0,0,3,2,27.48,"1,385",12,1,98,0,95,0,0,0,0,0,0,0,271.2,3,0.4536,5.521460918,2.48490665,-0.790539527,-0.790539527
cee480698dc581,197fca347132ca,f3ea10a52cc883,solo,0,3,200,0,0,0,0,2,2,49.61,"1,460",17,1,95,0,95,0,0,0,0,0,0,0,1915,6,0.6915,5.298317367,2.833213344,-0.368892128,-0.368892128
5dbe995d2a0000,49308198a1e6ee,11eee8ed898645,solo,0,3,468,0,2,0,0,4,2,158.9,"2,192",6,1,93,0,88,0,0,0,2467,0,0,0,2048,8,0.7283,6.148468296,1.791759469,-0.317042228,-0.317042228
9b376263942131,fb28338376899d,706eff109a1b3c,solo,0,3,385.1,0,2,0,0,4,2,21.18,"1,298",6,1,95,0,95,0,0,0,0,0,0,0,1657,8,0.8085,5.953503041,1.791759469,-0.2125746,-0.2125746
b93f643865d800,45788ab22731b8,06e013b96cbb9b,solo,0,6,212.2,0,4,0,0,2,2,105.2,"1,319",17,1,98,0,95,0,0,0,0,18.13,0,0,2406,3,0.8247,5.357529226,2.833213344,-0.192735595,-0.192735595
50d8c2f777a9a8,3a5f3b3ac9ebce,e907f920f36347,solo,0,9,680.1,0,0,0,0,6,2,40.4,"2,015",2,1,91,0,87,"1,316","1,503",0,4163,0,0,0,3375,7,0.9889,6.522239846,0.693147181,-0.011162065,-0.011162065
bcc602a30da459,0ed04780498da5,0c942aa1c4ce96,solo,0,0,267.9,1,1,0,0,2,2,3.856,"1,457",13,1,91,0,88,0,0,0,0,0,0,0,77.69,1,0.2556,5.590613777,2.564949357,-1.364141556,-1.364141556
7c7a975a927a32,1e821891f06ee2,578dbe328491df,solo,0,0,225.3,1,0,0,0,2,2,1.092,"1,360",23,1,94,0,93,0,0,0,0,0,0,0,468.1,4,0.5054,5.417432847,3.135494216,-0.682405084,-0.682405084
86923ad7c6d031,d2cfb12947c762,07aa24eca38e33,solo,0,0,300,1,0,0,0,3,2,11.1,"1,472",13,1,97,0,96,"1,372","1,418",0,0,0,0,0,229.7,5,0.4583,5.703782475,2.564949357,-0.780231287,-0.780231287
ffa01259192fc5,ce1468c8ba9b9f,d0bedd0f8b512c,solo,0,3,662.7,1,2,0,0,7,2,48.62,"1,365",2,1,90,0,89,0,0,0,0,0,0,0,2037,5,0.9213,6.496322399,0.693147181,-0.081969563,-0.081969563
5a86d506f5499b,faf167530c04b3,89cb6ff1ba87ea,solo,0,4,230.5,2,2,0,0,3,2,40.51,"1,384",12,1,97,0,95,0,0,0,0,0,0,0,1575,6,0.8021,5.440250862,2.48490665,-0.220521991,-0.220521991
d757d9050841fc,85d696f825eaae,1fba43daa5eda6,solo,0,7,895.9,2,5,0,0,8,2,63.14,"1,351",1,1,97,0,95,0,0,0,0,0,0,0,2667,4,1,6.7978288,0,0,0
5b83b6bcbd3341,0b8ad4075dc037,b2371bfc35abf0,solo,0,1,731.4,3,2,0,0,6,2,104.3,"1,341",2,1,97,0,96,"1,619","1,481",0,0,0,0,0,3774,5,1,6.594960506,0.693147181,0,0
366a8328381417,b43fa6c6ed5cd3,0e6b00ca1f275b,solo,0,6,"1,442",5,12,0,0,15,2,171.3,"1,852",1,1,99,0,93,"1,477","1,506",0,3677,0,0,0,2010,5,1,7.273786318,0,0,0
b4fd4baa923122,67351f4f214531,079859f4ce28a8,solo,0,4,654.8,2,1,0,0,7,3,93.71,"1,448",1,1,96,0,94,0,0,0,0,125.2,0,0,962,3,0.9895,6.484329845,0,-0.010555514,-0.010555514
0c5a7647b97dc7,ee607727c96287,c4a22881fa22d1,solo,1,0,25.8,0,0,0,0,0,0,0,"1,436",78,1,92,0,90,0,0,0,0,0,0,0,95.31,1,0.1429,3.250374492,4.356708827,-1.945610194,-1.945610194
dcbab415dd0ae8,d70ed6186dade9,967ab98db9bb91,solo,1,0,160.8,0,0,0,0,0,0,0,"1,456",91,1,93,0,93,"1,262","1,477",0,0,0,0,0,26.16,1,0.0326,5.080161357,4.510859507,-3.423442991,-3.423442991
449122ffa7f5fd,9aac8aa2e1ee01,5df6508cd81536,solo,1,0,77.4,0,0,0,0,0,0,0,"1,410",89,1,95,0,90,0,0,0,0,0,0,0,33.43,1,0.0319,4.348986781,4.48863637,-3.445149269,-3.445149269
b3f3c1a935070e,a9468f6b787dd0,09456327e35fbe,solo,1,0,30.1,0,0,0,0,0,0,0,"1,341",77,1,95,0,94,"1,000","1,500",0,0,0,0,0,33.16,1,0.2128,3.404525172,4.343805422,-1.547402522,-1.547402522
a14576d7533914,707c69cf9877f7,7e80be1b993add,solo,1,0,142.6,0,0,0,0,0,0,0,"1,443",67,1,96,0,93,"1,344","1,429",0,0,0,0,0,212.7,2,0.3684,4.960043508,4.204692619,-0.998585975,-0.998585975
f3c61b6920125e,b16a2dbaa59687,06c56f9dbdae26,solo,1,0,23.4,0,0,0,0,0,0,0,"1,386",59,1,99,0,97,"1,000","1,500",0,0,0,0,0,768.2,2,0.6327,3.152736022,4.077537444,-0.457758903,-0.457758903
276937aa806115,04880c6f4ed8a6,4a453fcd003520,solo,1,0,16.39,0,0,0,0,0,0,0,"1,872",54,1,93,0,91,"1,391","1,745",0,3428,0,0,0,350.1,4,0.587,2.796671393,3.988984047,-0.532730459,-0.532730459
3b2772fea49267,bd29e8297a7244,8bb8e4d5ede5f2,solo,1,0,40.27,0,0,0,0,0,0,0,"1,384",59,1,97,0,95,0,0,0,0,0,0,0,537.7,4,0.5417,3.695606775,4.077537444,-0.613042936,-0.613042936
9296f20836302f,94ca9933cd1c41,c8ce292796ded5,solo,1,0,18.94,0,0,0,0,0,0,0,"1,896",56,1,96,0,96,"1,415","1,631",0,4176,0,0,0,795.3,6,0.6105,2.941276088,4.025351691,-0.493476985,-0.493476985
be6e4c0a049f06,4c089c36681f4d,a88166369b094d,solo,1,1,10.83,0,0,0,0,0,0,0,"1,819",52,1,93,0,86,"1,401","1,535",0,3423,0,0,0,601,9,0.5217,2.382320061,3.951243719,-0.650662569,-0.650662569
86d881fe598d93,293105b2840c82,6956d9c47e9631,solo,1,2,65.5,0,7,0,0,0,0,0,"1,981",39,1,93,0,89,0,0,0,0.06,253.6,0,0,4350,8,0.8696,4.182050143,3.663561646,-0.139721943,-0.139721943
780a1e6aafe740,82ffd1dbaead42,d17f0e7ff1652c,solo,1,3,131.6,0,3,0,0,0,0,0,"1,445",50,1,95,0,95,0,0,0,0,0,0,0,1261,6,0.766,4.879767019,3.912023005,-0.266573109,-0.266573109
381af9735c81c9,1c6f50d85ae4c9,9e3108fc3b086c,solo,1,3,352.8,0,20,0,0,0,0,0,"1,918",45,1,94,0,93,0,0,0,5710,0,0,0,1092,6,0.8065,5.865901324,3.80666249,-0.215051381,-0.215051381
90326c0fbdf1ef,d492b668f22b3a,3531db863e0e67,solo,1,4,1.774,0,1,0,0,0,0,0,"1,370",52,1,99,0,96,"1,368","1,559",0,999.3,0,0,0,1190,4,0.7449,0.573236884,3.951243719,-0.294505298,-0.294505298
709d5cbb161ea8,20e971fdba9e56,afe58d1529fffa,solo,1,5,64.82,0,1,0,0,0,0,0,"1,895",39,1,95,0,93,0,0,0,233.4,68.58,0,0,6677,4,0.8936,4.171614198,3.663561646,-0.112497031,-0.112497031
c0be6009c62701,0e1477d310cda7,66472a0ccd199b,solo,1,5,157.8,0,4,0,0,0,0,0,"1,498",46,1,95,0,92,"1,317","1,628",0,640.5,0,0,0,2181,7,0.8404,5.061328408,3.828641396,-0.17387731,-0.17387731
3ece5c6624ab8b,d67112e60945f1,7b63d3fcf138c0,solo,1,0,151.7,0,0,0,0,1,1,24.74,"1,948",45,1,97,0,93,"1,029","1,470",0,0,0,0,0,15.54,2,0.0521,5.021904886,3.80666249,-2.95459033,-2.95459033
d007dd35ebabfa,3b5f70e9ed622e,8a78120894fed0,solo,1,0,206.9,0,0,0,0,1,1,23.66,"1,323",36,1,100,0,97,"1,342","1,544",0,0,0,0,0,461.6,3,0.6465,5.332235585,3.583518938,-0.436182081,-0.436182081
8e23442121f6dd,b8e538af214ceb,bdbdf9192c3118,solo,1,0,168.6,0,2,0,0,1,1,4.849,"1,457",28,1,97,0,95,"1,000","1,500",0,0,57.29,0,0,1887,3,0.75,5.127529046,3.33220451,-0.287682072,-0.287682072
5fc79bfacbb091,f51d228ece1a00,4bef32fcce0374,solo,1,0,230.4,0,0,0,0,1,1,0.7891,"1,876",41,1,96,0,95,"1,652","1,536",0,0,0,0,0,90.91,4,0.1263,5.439816929,3.713572067,-2.06909525,-2.06909525
3fa3ede703a9d1,e3e50302499462,a2f9021d4cc091,solo,1,0,126.7,0,0,0,0,1,1,40.69,"1,807",30,1,95,0,93,0,0,0,733.3,0,0,0,1042,7,0.5638,4.841822087,3.401197382,-0.5730557,-0.5730557
8da140f2158371,a61ee9533c8c04,03c29e67e92fa1,solo,1,1,76.8,0,0,0,0,1,1,8.921,"1,354",37,1,96,0,91,0,0,0,0,0,0,0,217.3,3,0.3684,4.34120464,3.610917913,-0.998585975,-0.998585975
515e222a31d27e,064228690e4adc,e8e32540e74ec4,solo,1,1,426.5,0,3,0,0,3,1,14.99,"1,912",13,1,96,0,92,0,0,0,0,0,0,0,309.7,3,0.3789,6.055612367,2.564949357,-0.970482961,-0.970482961
20a38cbbf5d87b,76a89ea484212b,f933a0775fc7ca,solo,1,2,209.9,0,0,0,0,1,1,20.95,"1,358",28,1,93,0,89,0,0,0,0,0,0,0,453,3,0.6413,5.346631227,3.33220451,-0.444257913,-0.444257913
be3a2ed2b8d45d,f8147d039eb83d,f835d8fe446163,solo,1,2,173.5,0,0,0,0,1,1,9.535,"1,532",38,1,92,0,89,0,0,0,0,0,0,0,173.1,5,0.4945,5.156177599,3.63758616,-0.704208128,-0.704208128
f071e217b5c73f,d494dee3e8efcc,cd260d82ea3efb,solo,1,4,402.3,0,2,0,0,3,1,207.5,"1,932",8,1,94,0,91,0,0,0,924.3,0,0,0,3822,5,0.914,5.997198079,2.079441542,-0.089924708,-0.089924708
fb424770ec3eb0,74c3e78e0cc024,463d1d84d264aa,solo,1,4,302.9,0,10,0,0,3,1,260.6,"1,788",8,1,97,0,96,"1,322","1,497",0,0,0,0,0,2427,6,0.8958,5.713402718,2.079441542,-0.110038105,-0.110038105
dc6006a0d05bcb,07006c17750bae,1913e8e9b7a1bc,solo,1,6,255.8,0,2,0,0,1,1,2.839,"1,800",25,1,95,0,91,0,0,0,0,0,0,0,3481,3,0.7872,5.544395889,3.218875825,-0.239272933,-0.239272933
c981b5a672e374,d9e22fa6cc9fa6,3bf2aef78cb9a6,solo,1,7,313.5,0,3,0,0,1,1,157.1,"1,883",24,1,95,0,95,0,0,0,0,0,0,0,3569,7,0.9468,5.74779936,3.17805383,-0.054667401,-0.054667401
51524d3399462d,4bc21e89761ea4,54021351db7960,solo,1,0,180,1,1,0,0,1,1,1.388,"1,821",31,1,98,0,93,0,0,0,1956,0,0,0,714.8,4,0.4845,5.192956851,3.433987204,-0.724637848,-0.724637848
a5499da6ba2e2d,8597ddcfe81c19,6c189bffeccd33,solo,1,0,154.9,1,0,0,0,1,1,60.93,"1,924",30,1,96,0,94,994,"1,484",0,188.2,0,0,0,984.9,6,0.5895,5.042779747,3.401197382,-0.528480559,-0.528480559
809ae3b2683c83,1e3b10850e04ef,fe0c3ccbea8181,solo,1,3,233.6,1,2,0,0,2,1,20.77,"1,462",12,1,84,0,83,0,0,0,0,47.66,0,0,3543,4,0.9639,5.453610251,2.48490665,-0.036767724,-0.036767724
64192f89b2b49d,aaab2a1bf7284e,2f69e55fc03776,solo,1,3,754.4,1,2,0,0,4,1,15.64,"1,368",6,1,98,0,95,"1,544","1,580",0,0,0,0,0,961.9,5,0.8351,6.625922731,1.791759469,-0.180203801,-0.180203801
222108d26589dd,bd5cfb7d9b3ad9,798b9ad5b8b079,solo,1,6,254.4,1,4,0,0,2,1,103.4,"1,868",14,1,96,0,95,"1,224","1,542",0,0,0,0,0,4635,8,0.8947,5.538907831,2.63905733,-0.111266812,-0.111266812
c6040f55c289de,f10b9a2863b617,e86c227ce00571,solo,1,3,465.9,2,1,0,0,3,1,88.75,"1,387",12,1,94,0,92,0,0,0,0,0,0,0,177.9,3,0.6022,6.143971019,2.48490665,-0.507165663,-0.507165663
5020eaddcc6da4,81bfd98c28daab,e817ac4d66a8a6,solo,1,3,"1,110",2,1,0,0,11,1,352.6,"1,847",1,1,97,0,90,0,0,0,1987,0,0,0,3064,7,1,7.012115294,0,0,0
e8acfc7a8ccbbe,d414b5c7845c20,f47459c0a3eede,solo,1,6,377.5,2,2,0,0,3,1,57.22,"1,876",12,1,97,0,93,"1,363","1,633",0,0,32.45,0,0,4881,5,0.9167,5.933570569,2.48490665,-0.086975014,-0.086975014
ab333896aa4536,98ebbf25bb4a3a,72fe259d0d7bf5,solo,1,8,648.2,2,5,0,0,6,1,113.6,"1,387",3,1,96,0,92,"1,260","1,518",0,383.9,0,0,0,3077,7,0.9474,6.474199291,1.098612289,-0.054033888,-0.054033888
2d685fa88b2bc8,b414ec6caddedf,af148c1198ef60,solo,1,8,686.1,3,15,0,0,7,1,116.7,"1,516",1,1,93,0,91,0,0,0,1017,239.2,0,0,2174,5,0.9783,6.53102339,0,-0.021938908,-0.021938908
1a9a715beafd6a,34b259454a09c0,83295189b87acd,solo,1,4,601.8,0,0,0,0,5,2,88.73,"1,748",3,1,99,0,96,0,0,0,2015,0,0,0,1474,7,0.898,6.399925164,1.098612289,-0.107585211,-0.107585211
bc452d983cfd93,fb70d14d127514,fd6284b933e19b,solo,1,7,"1,094",2,6,0,0,10,2,386.2,"1,936",1,1,97,0,95,0,0,0,1909,0,0,0,3762,7,1,6.997595983,0,0,0
ccb06ef841f4af,5262a31f0c3e53,85a5da510d45cb,solo,1,1,457.3,1,1,0,0,5,3,49.87,"1,341",5,1,96,0,93,"1,638","1,531",0,0,0,0,0,147.7,3,0.3263,6.125339631,1.609437912,-1.119938075,-1.119938075
e265b63b668fa4,d0705fc8b5e760,563b8fe603b241,solo,2,3,"1,420",9,0,0,0,19,4,72.69,897,2,1,28,0,18,"1,000","1,500",0,1641,0,0,0,1822,22,0.963,7.258412151,0.693147181,-0.037701867,-0.037701867
b26c900eb76467,18c006e7aff106,6e1845c9f9dbfd,solo,0,0,56,0,0,0,0,0,0,0,"1,296",56,1,98,0,95,"1,282","1,515",0,0,0,1,0,896.3,3,0.6186,4.025351691,4.025351691,-0.480296419,-0.480296419
5b617863380490,04162f687804c6,b34ef17084fcd6,solo,0,2,29.92,0,8,0,0,1,1,90.95,"1,355",30,1,96,0,93,0,0,0,1867,0,1,0,1263,3,0.7579,3.398527153,3.401197382,-0.277203828,-0.277203828
536adc3e85d2a0,1147eb5df27760,1913e8e9b7a1bc,solo,0,3,53.45,0,0,0,0,1,1,24.15,"1,800",34,1,95,0,91,0,0,0,1983,0,1,0,1059,11,0.5851,3.978746637,3.526360525,-0.535972506,-0.535972506
44eaaf95c56211,4aa0ddd77f5829,10f549eb276a20,solo,0,5,196.4,0,4,0,0,1,1,121.9,"1,887",27,1,94,0,89,"1,502","1,549",0,1962,0,1,0,1571,8,0.5699,5.280153396,3.295836866,-0.562294372,-0.562294372
3da106de3acc94,9dc7226d110daa,2a87f8427408ed,solo,0,3,410.8,2,4,0,0,4,1,146,"1,851",8,1,97,0,94,"1,523","1,537",0,5754,0,1,0,1021,5,0.7604,6.018106478,2.079441542,-0.273910668,-0.273910668
f582f4b7ceb858,6a58fbd33387df,6be356a274eb6a,solo,0,4,227.8,2,1,0,0,2,1,12.45,"1,373",17,1,98,0,96,0,0,0,1198,0,1,0,983.3,8,0.6598,5.428468051,2.833213344,-0.41581852,-0.41581852
40d6d243440df6,c1bcc5b6f0481c,ee8863a657b227,solo,0,0,254,0,0,0,0,2,1,93.52,"1,845",12,1,96,0,95,0,0,0,446.9,4.663,0,1,4664,7,0.9579,5.537334267,2.48490665,-0.043011891,-0.043011891
d69df8a055cd8f,f34e9b81e5d603,b60c4bfbcf6e78,solo,0,2,211.3,0,5,0,0,2,1,81.65,"1,842",16,1,98,0,98,0,0,0,0,0,0,1,3088,7,0.8351,5.353278925,2.772588722,-0.180203801,-0.180203801
fc63f9f61d720f,dd86bf19775a19,9a4a894f91cf86,solo,0,5,487.6,1,2,0,0,4,1,26.71,"1,977",6,1,94,0,91,"1,279","1,582",0,2298,0,0,1,1764,11,0.9892,6.189495398,1.791759469,-0.010858743,-0.010858743
1aff93b32ced83,d9f68e9a12fed6,64eba6afadd0b7,solo,0,7,565.6,1,3,0,0,7,1,238.6,"1,693",2,1,98,0,94,0,0,0,6493,0,0,1,2151,3,0.9072,6.337887115,0.693147181,-0.097392346,-0.097392346
dcbdf787b195c7,b44b07cf3a79b3,fb610e0f63ce18,solo,0,2,100,0,4,0,0,1,1,2.212,"1,813",23,1,95,0,89,0,0,0,5921,0,1,1,767.1,10,0.8511,4.605170186,3.135494216,-0.161225648,-0.161225648
fdc13ec48c80ca,b950ca1af3572b,d4b9b041495973,solo,0,2,118.8,0,0,0,0,1,1,4.846,"1,825",27,1,97,0,93,0,0,0,3524,0,0,0,1885,4,0.7917,4.777441407,3.295836866,-0.233572747,-0.233572747
12e82312a7f0ad,1f51b1f6da88d2,3e925581fd1a49,solo,0,4,489.5,1,3,0,0,5,1,19.16,"1,812",4,1,97,0,94,"1,297","1,508",0,9501,4.524,0,0,2911,5,0.9375,6.193384462,1.386294361,-0.064538521,-0.064538521
4edc063ba167f4,f230a49017e78b,e58131aa30c913,crash,0,0,50.51,0,0,0,0,0,0,0,919,62,5,46,0,44,0,0,0,0,0,0,0,813.4,3,0.3556,3.922171336,4.127134385,-1.033948775,-1.033948775
180e8e39a317ca,34b8bd859ba87e,e6d3ac962a6947,solo,0,0,25.92,0,0,0,0,0,0,0,"1,444",96,1,99,0,96,"1,110","1,442",0,0,0,0,0,19.3,0,0.0102,3.255014871,4.564348191,-4.585367559,-4.585367559
3b9a985fb604cd,8b107d91d19852,12c0804cbbfc5a,solo,0,0,89.94,0,0,0,0,0,0,0,"1,887",80,1,92,0,90,0,0,0,0,0,0,0,45.22,1,0.1429,4.499142781,4.382026635,-1.945610194,-1.945610194
ddc5532f656370,95a8cbc557b448,716f5c8038892f,solo,0,0,98,0,0,0,0,0,0,0,"1,387",84,1,94,0,90,0,0,0,0,0,0,0,108.1,1,0.129,4.584967479,4.430816799,-2.047942875,-2.047942875
bd9f7678abe9e9,f716c21a3e46b4,1345e4354b5cc9,solo,0,0,26.46,0,0,0,0,0,0,0,"1,463",77,1,95,0,93,0,0,0,0,0,0,0,92.17,1,0.1809,3.275634159,4.343805422,-1.709810887,-1.709810887
9ec268c1018f08,8e458eaf7b3168,8f88519713eded,solo,0,0,94.6,0,0,0,0,0,0,0,"1,377",79,1,95,0,94,"1,306","1,580",0,0,0,0,0,41.44,1,0.1915,4.549657476,4.369447852,-1.65286747,-1.65286747
1ff6de9ab282eb,626e593475badb,7b0af3e34c12bc,solo,0,0,41.38,0,0,0,0,0,0,0,"1,989",76,1,86,0,85,0,0,0,0,0,0,0,27.17,2,0.1059,3.722797672,4.33073334,-2.245260026,-2.245260026
de21e84e913e9a,559618c8c25493,9b4b4fbbe7e52d,solo,0,0,72.72,0,0,0,0,0,0,0,"1,403",62,1,92,0,87,"1,000","1,500",0,0,0,0,0,262.5,2,0.4176,4.28661645,4.127134385,-0.873231242,-0.873231242
6c3372e52b815e,9cd83f89129034,4435064c0fd966,solo,0,0,44.98,0,0,0,0,0,0,0,"1,809",67,1,93,0,88,0,0,0,386.4,0,0,0,768.9,2,0.3261,3.806217947,4.204692619,-1.120551196,-1.120551196
8a6856c2c35a9e,161b0b84533e06,0c604c9981d022,solo,0,0,46.8,0,0,0,0,0,0,0,"1,969",79,1,93,0,93,0,0,0,0,0,0,0,50.39,2,0.163,3.845883203,4.369447852,-1.814005078,-1.814005078
c7f1f9539ec1ec,815518238a75b3,58f08e41dba96a,solo,0,0,73.41,0,0,0,0,0,0,0,"1,363",85,1,94,0,87,0,0,0,0,0,0,0,90.22,2,0.043,4.296060166,4.442651256,-3.146555163,-3.146555163
f8c535a7b90f0d,d0efbd72edc1b8,e037bf7086fa26,solo,0,0,19.35,0,0,0,0,0,0,0,"1,421",70,1,94,0,92,0,0,0,0,0,0,0,211.6,2,0.2688,2.962692419,4.248495242,-1.31378767,-1.31378767
04039ed71761cd,11c0e2ce1fa758,a521eacc09f367,solo,0,0,19.35,0,0,0,0,0,0,0,"2,028",80,1,95,0,91,0,0,0,0,0,0,0,676,2,0.1915,2.962692419,4.382026635,-1.65286747,-1.65286747
750516e7a0483e,8c71f7de621e1b,25a69367c8ce7c,solo,0,0,38.81,0,0,0,0,0,0,0,"1,451",79,1,97,0,96,"1,252","1,490",0,0,0,0,0,90.47,2,0.2188,3.658677945,4.369447852,-1.519597208,-1.519597208
35a929376650ad,d1b98bd31bc607,6de05c42247f85,solo,0,0,48.96,0,0,0,0,0,0,0,"1,457",64,1,99,0,97,0,0,0,0,77.21,0,0,998.3,2,0.5102,3.891003638,4.158883083,-0.672952473,-0.672952473
135f92ce49810c,ec8d1d83ec9b40,6aaa3937146097,solo,0,0,63.67,0,1,0,0,0,0,0,"1,920",77,1,98,0,96,"1,000","1,500",0,0,0,0,0,133.9,2,0.2371,4.153713494,4.343805422,-1.439273286,-1.439273286
809954e872ab44,075f4d7aa6ba8e,cf77b34e405c46,solo,0,0,21.15,0,0,0,0,0,0,0,"1,382",69,1,92,0,92,0,0,0,0,0,0,0,210,3,0.3077,3.051639905,4.234106505,-1.178629997,-1.178629997
d0683790f1f23c,5560284e2a7f2d,6ff969b697055d,solo,0,0,64.48,0,0,0,0,0,0,0,"1,374",70,1,94,0,91,0,0,0,0,107.4,0,0,300.1,3,0.2473,4.166355098,4.248495242,-1.397153104,-1.397153104
2f28872e17946b,0ef295999f3956,ceb71df13cf769,solo,0,0,16.07,0,0,0,0,0,0,0,"1,947",75,1,96,0,91,0,0,0,0,0,0,0,325.3,3,0.2316,2.77695418,4.317488114,-1.462743533,-1.462743533
9d9ca6679fd3df,ef39e97593bb49,6944946135d3c2,solo,0,0,52.92,0,0,0,0,0,0,0,"1,966",61,1,96,0,93,0,0,0,0,0,0,0,832.1,3,0.3895,3.968781339,4.110873864,-0.942891414,-0.942891414
74130305221b86,245f26d207e3f6,e640c4885de142,solo,0,0,70.37,0,0,0,0,0,0,0,"1,431",74,1,97,0,96,"1,000","1,500",0,0,0,0,0,103.3,3,0.2604,4.253767036,4.304065093,-1.345536369,-1.345536369
3d6aa2990bc637,8936884b5bfa47,675aaaeea7e691,solo,0,0,57.35,0,0,0,0,0,0,0,"1,352",69,1,99,0,96,"1,087","1,413",0,0,0,0,0,173.6,3,0.398,4.049172844,4.234106505,-0.921303274,-0.921303274
5b5f8b20b427d7,23cde8fdb457d7,1ec9b778d051c3,solo,0,0,37.73,0,1,0,0,0,0,0,"2,013",49,1,93,0,90,0,0,0,4304,0,0,0,2022,3,0.6848,3.630455534,3.891820298,-0.378628454,-0.378628454
a6c0745adbf933,6e5d080ccfd6c5,62aaa7e10e29a4,solo,0,0,132.2,0,6,0,0,0,0,0,"1,865",56,1,91,0,86,"1,254","1,609",0,0,0,0,0,1236,3,0.4556,4.884315927,4.025351691,-0.786140047,-0.786140047
bb807ca5d0a637,36278419788f36,59f6999868c7b1,solo,0,0,0.9622,0,0,0,0,0,0,0,"1,976",53,1,91,0,87,"1,155","1,490",0,8006,0,0,0,484.6,4,0.5222,-0.03853295,3.970291914,-0.649704623,-0.649704623
9c5725c73af597,e7932d2c4cb44c,48b933255a2d49,solo,0,0,37.35,0,0,0,0,0,0,0,"1,533",70,1,94,0,93,0,0,0,0,0,0,0,358,4,0.3441,3.620332912,4.248495242,-1.066822966,-1.066822966
